id_comentario	comentario	rotulo
UgwwakOR2rTYHLFrp3Z4AaABAg	mgenerais onde vidas sao tiradas e esquartejadas pelo fuzil nao fazem nada ficam passeando de viatura o tempo todo atras de pe de cannabis emquanto as cracolandias do interior do estado estao cada vez maiores  sabem q a cannabis e vida e medicamento sagrado e so faz bem crack mata destroi a pessoa fede e eles riem e nao estao nem ai quem mata seja quem e o q for vivo sao asssassinos  asssassinos 	-1
Ugx9B8dCEgB-tp5vTtB4AaABAg	nao deveria matar que absurdo policiais violentos	-1
UgzOeRbUzammoSS_7nV4AaABAg.9TembNvY4hQ9TftS9Rt2fe	nosso general e cristo  nao importa se eram trabalhadores ou nao toda morte deve ser evitada pelo oque a gente ve as pessoas tem a flor da pele os instintos mais primitivos adoram ver sangue e desgraca do semelhante	-1
UgyoEvy_i3iE3I51un14AaABAg	isso chama execucao porcos covardes	-1
UgxDJTWq30I5tQ3X7C94AaABAg	um absurdo matar 3 pessoas com 50 tiros a policia como sempre cometendo excessosate quando	-1
Ugx9dt_k2JIqN8YWaEJ4AaABAg.9TeoXEI2OTE9TesrA_I8fU	os policiais nao cumpriram os dez mandamentos nao mataras pela biblia eles sao assassinos quando irem embora deste mundo serao lancados no fogo do inferno tem profissao que nao da para ocupar	-1
UgwFksaQoTR2lrlvjBR4AaABAg	mas de 50 tiros e os ladroes so com uma pistola e um 38 e um simulacro  na moral isso foi execucao	-1
Ugyet8Y0RLQhUDvy-1l4AaABAg	sei que os bandido estao errados mas os policiais nao deveriam fazer isto deus esta vendo tudo quero ver esses policiais que se acha doidao diante de deus no joiso final vai se cobrado tudo	-1
UgzmwbL1t28yAm7xPRV4AaABAg.9TelFkDXSgf9TessCFvabw	kiko no caso  assim nao  tem que concorda todos sabem que os pms foram criminosos ate  mais que os catas que goram mortos e  50 tiros foi execucaonao precisava disso tem que ser investigado isso ai com certeza	-1
UgyxSNi6pIo85iP5Fhh4AaABAg	o procedimento do policial foi totalmente errado e arriscado   se fosse um bandido pior ou drogado talvez teria atirado na moca  por causa da aproximacao do policial   o certo era um negociar com o bandido e outros policiais atiradores escondidos   por causa desse procedimento impulsivo do policial a vida da moca estava mais exposta ao risco de levar um tiro  porque aquela modo de procedimento do policial deixou o bandido muito estressado  	-1
Ugxb5q6idxPlh1WHTlx4AaABAg.9P8LMqWrsxN9P8MVdSBQ6S	mostrou muito despreparo	-1
Ugz2oPAnHSlhfIdo93F4AaABAg	a policia foi simhumilhada pisada e massacradaassim como o paulo copertino ta dois anos brincando com a policiaessa foi a justica de deus e nao dos homensfoi deus que fez ele sair da mata e ser encontradose nao fosse o senhor a policia ate hoje tava comprando arrame farpado pra cerca loso de arrame farpado o brasil deve ter gastado milhoesporq todo dia o lazarento estava cercado	-1
UgygNvInX1U0Q51vNRt4AaABAg	um unico homem precisou de 200 homens atras dele isso e uma verdadeira vergonha	-1
UgzIO7XRL5ZW53DnS9h4AaABAg	policia manipuladaque vergonha	-1
UgyUaqC_eDk7KFlDugF4AaABAg	ele foi fuzilado vao atras dos videos dele  ele levou no minimo uns 20 ou mais tiros e tanto tiro no corpo que os ossos tao tudo em picadinho	-1
UgxQ8vuftq5uh0z_6tl4AaABAg	os cara mata mata mata e nunca acaba essa merda	-1
UgzzsULzTTFP-EPRgXx4AaABAg	e ai q entra aqla frase conhecida a bala vai comer vai morrer policia vai morrer ladrao eo crime nao vai parar pq se morre 1 entra 2 no lugar	-1
Ugx4N1QqZjfN4BAVa-x4AaABAg	total despreparo muitos adolescentes mortos isso e trofeu pra a policia  pq nao pegam o cabeca do trafico pq nao rastreia traficantes chefe  como as armas chegam nas maos dos traficantes  quem fornece essas armas  quem facilita o trafico em troca de propina   pois e matar adolescente e facil demais  quero ver pegar aqueles que negociam e vende e facilitam entrada de armas  e drogas	-1
UgzR0ErtoZrCvnLYqG14AaABAg.9N11f8gGzs99N1HhdRz6M3	o q era certo invadir a favela pra matar o povo	-1
UgwrUcot2t76ZofPqZZ4AaABAg	um bando de velho com cabelo no saco achando isso certo pq nao foi em suas casa mata bandido jae mais mata em casa de familia por bandido ter pulado em suas casas isso e puro constragimento para o morador do local devido ter matado dentro de suas casas e voces ainda achando certo certo e o bandido morre na rua na troca de tiro   jae agora morre na covardia dentro de casas que nao sao deles e sim de moradores que acordao 5hrs da manha para trabalha e mesmo os moradores explicando a os policiais eles nao tavam nem ai justica por essa grande chacina que fizeram no jacarezinho policia covarde  assasina	-1
UgyyHhf8zG80_-kU9Pd4AaABAg	policia covarde   que deus nos proteja povo trabalhador de bem que luta por dias melhores sem morte sem opresao da policia chega  de covarida pura covardia policia covarde desumana mataram meu pai meu irmao na operacao	-1
UgyP-a6voztBNaXa6WV4AaABAg.9N1lVWA0-z69N2bZsOFKhf	o amigao envergonha meu pais nao  existi familia e crianca na favela  nao to defendendo bandido mais o geito que foi de uma forma nojenta para de ter esse pensamento de girico	-1
UgzzfYMZBWrCVBSaNd94AaABAg	e se bobear foi propria policia que matou esse porco ai pra dizer que houve troca de tiro	-1
UgzqsclnjG31AuXKVNp4AaABAg.9N0a3EzuV_O9N0lGdJ-ok8	matheus amorim mas nao era pra ter uma operacao em primeiro lugar estava proibida por lei judicial todos os policiais e os donos da caneta sao criminosos espero que entre os mortos tenham so criminosos tambem mas acho muito dificil	-1
UgxOtSFLABZGaOh41DR4AaABAg.9N0RnaWssHx9N0hWZtp2Wu	policia disgracada entrou na favela atirando p tudo quanto e lado matou 25 pessoas 15 foi morador 	-1
UgwKkHgiSPnBH95PzpV4AaABAg	eu nao morreria por esse pais lixo e sem leis tipo morreu por nada	-1
UgznzDyAuDLht4tssDx4AaABAg.9N1vU14T-nM9N3pnH479yA	seu estupido pessoas levaram tiros de balas perdidas seu maligno e se fosse voce por que a policia nao entra atirando pra executar os mau carateres disfarcados de cidadaos de bem que vivem em bairro de classe media ou bairros ricos ou la nao tem serpentes seu comentario e asqueroso	-1
UgyM3_vM8ONqqTst4c94AaABAg	sensonalismo pra defende a policia maldita	-1
UgykxRiJ9HFmaBnbIol4AaABAg	uma vergonha porque um pais com o estatuto do  desarmamento a justica passa a mao na cabeca dos bandidose a rede esgoto so culpa a policia	-1
UgxKsmLNAs7Ch1CoTEl4AaABAg.9N1Ez416RPj9N9-cWlGGWR	lore fayez claro os bandidos atiraram porque os policias nao iam fazer nada com eles ne os policias subiram o morro so para bater papo com os bandidos e os bandidos esses cretinos atiraram sem motivo nenhum mas que comentario imbecil o seu os bandidos atiraram porque os policias vieram prender eles quem comecou foi a policia sua anta que subiu o morro para prender os bandidos os bandidos por acaso desceram o morro e foram la na delegacia ou no batalhao e comecaram a atirar nos policiais nao   e o seu comentario sobre quem apoia bandido tem que morrer tambem e absolutamente cretino voce e uma cretina entao uma crianca de 5 anos de idade que mora no morro leva uma bala perdida na cabeca ela mereceu morrer porque apoia os traficantes voce ou e demente ou e uma psicopata	-1
Ugw06zyWv4RCcUvrCGx4AaABAg	essa policia sabe fazer nada direito incompetentes meter bala ate eu meto 	-1
UgxbnOO0TkM5hV15cXl4AaABAg	policia civil fardada que vergonha	-1
UgxDrcPUJVxKAW4u42V4AaABAg.9N47yIDrfMR9N5BWH4O_pi	posts posts primacialmente voce comemore mesmo a morte de pessoas  jesus no seu lugar estaria triste por vidas que se perderam	-1
Ugz82eXD0gE1qTCbfTN4AaABAg	cade  a competencia  dessa policia seria uma policia despreparada essa policia  do rio de janeiro	-1
Ugxc31WMH_DGVkX42Mx4AaABAg.9N0UdHQbpdw9N2IHcr52Ae	me assusta me choca me deixa indignado mas nao me surpreende pela doutrina marxista que o padrinho deles defende o ladrao de nove dedos o criminoso e uma pobre vitima	-1
UgyyTfcfjZWY8qvKF7x4AaABAg.9N0P29FcnXB9N0hn1ZGaVZ	policial e um lixo matou varios morador	-1
Ugz4tFCkH12es4JeDjR4AaABAg.9N8CR6R53CT9N8UIR9UfGJ	policia nao e e nem tem a funcao de juiz e carrasco simultaneamente sao agentes da lei e nao esta acima da lei  execucao massacre morticinio chacina e exterminio nao e justica e crime hediondo	-1
UgzMu243AEfpyQkBPSB4AaABAg.9N0yLJMRGxR9N50ORwO7Er	vinicius araujo nao ajuda mesmo se os policiais fossem nos condominios iria ajudar muito mais mas eles so enxergam bandidos nas favelas e desde sempre rolou esse tipo de barbarie o trafico abaixou	-1
UgwgTG2Y6GftspjUgZV4AaABAg	25 pessoas assassinadas uma delas no quarto de uma crianca inocente mas ngm olha pra pobre e preto no brasil mesmo que voce seja um deles lamentavel abaixopoliciaassassina forabolsonaro	-1
UgxddEby1sI_RvcT59Z4AaABAg.9N2FO8CUq9n9N2Fz7WO2_j	se fosse o seu filho que tivesse sido fuzilado a sanguefrio pela policia como colateral voce nao ia dizer isso voce por acaso mora na favela para saber o que e estar no meio de um tiroteio em que alguem da sua familia pode morrer o que para a policia nao passa de danos colaterais do combate ao trafico hipocrita cala a sua boca idiota fascistazinho de merda	-1
UgxQuTFljFoBY3JTssV4AaABAg.9N0uNUh7E6o9N3P-h2l6eo	mv lemos e qual foi a inteligencia  umpolicial infelizmente morto depois a policia entra e faz uma chacina por cinco horas mata traficantes mata inocentes postos de vacinacao da covid fechadas escolas sem aula pessoas no metro feridas qse morreram a comunidade mais do que nunca ve a policia como inimiga o mundo ve a policia do rio como assassina que nao cumpre as leis do estado de direito nao teve nada apreendido nao vai ter diminuicao da violencia pelo contrario e que inteligencia foi essa serio que vc pensando friamente vc cha mesmo que esse massacre foi bom pra quem	-1
UgxPksG7s2Ee6Z2Vnch4AaABAg.9N0dPAXHFrv9N0lWM4Hhsr	policia disgracada entrou na favela atirando p tudo quanto e lado matou 25 pessoas 15 foi morador 	-1
UgyuDXX9hwcAapzZ9Pl4AaABAg	fico triste com tantos julgamentos q alguem merecer ta morto outro nao infelizmente se matasse 100 nao mudaria nada o rio vai continuar como estar o rio nao o brasil enquanto isso os verdadeiros bandidos genocidas estao la sorrindo e sendo chamados de vossa excelencia quando tratarem os bandidos verdadeiros como tratam esses dai ai sim havera mudancas	-1
UgyxbsB3FIypJzOBMmF4AaABAg	jesus cristo que coisa horrorosaaaa foi uma verdadeira carnificina lamentavel	-1
Ugxm9zxFdOXG5tbFWKd4AaABAg.9N3-l8bikGK9N6U-cL6HCJ	foi pra matar e morreu deus deve ta arrependido isso sim	-1
UgyxbmsgzkbPgqZWDp54AaABAg.9N1r-ErIMcy9N1uaYVIq2-	tinha pessoas que morreram pelo simples fato de passarem na hora entao nao tinha so a policia de cidadao nao	-1
Ugwypvt6Th6QGowZ9K94AaABAg.9N1SNTsfANq9N2O_mUScrU	paula rayanne os mais covardes sao os milicianos que escravizam o povo da favela e ninguem fala nada por que sera ne nao querem manchar a imagem da policia mais e a realidade tem muitos policiais ruims	-1
UgycJe527XI8rGGxjrV4AaABAg	vejo imagens de um brasil em guerra que esta ha decadas com problema de criminalidade e insiste em resolver o sintoma em vez da doenca operacoes da policia sem oportunidades economicas nada resolvem	-1
UgztIxLqR8uYRVGTIR94AaABAg	agora me responde uma coisa oque adiantou essa operacao esse policial morto se daqui 2 meses a favela vai estar a mesma coisa oque adianta morre tanta gente assim se as favelas nao vao acabar e os filhos da puta corrupitos estao na onde agora  brasil desordem e regrrsso 	-1
UgzM63stbUEB4y5q5A94AaABAg	so pra lembrar violencia gera violencia simples assim  esta tudo errado no combate a violencia no brasil  violencia se combate com policia inteligente muito estranho que eles invadam a favela facam uma chacina e saiam pq o estado nao aproveita e ocupa a favela muito estranho parece mais guerra pelo controle do trafico na favela acordem gente	-1
Ugxy2PdDAa-HM3pGbV54AaABAg	as armas dos pm td sucateadas a policia civil e q tem as armas melhorzinha agora os pm e q se fode com esses fuzil td estragado	-1
UgzOtOOt9lhkeqQobnp4AaABAg.9LwA608XWq69Lyf3wsGB_H	porra so quem e cego nao ver isso eles ajuda o lacosta e os milicianos do campinho e fuba  e disfarce pmrj a policia mais corrupta do brasil a verdade tenque ser dita	-1
UgyPga47g0x1YTEkzTN4AaABAg	por essa luta de poder e ganancia deles as pessoas pagam com a vida   de bala perdidas  que deus guarde estes moradores aqui no rj ta um lixo de se viver	-1
UgxzTwMdA34xY5pxklt4AaABAg	covardes quando eles estao juntos com os amiguinhos eles tortura espanca humilha quando estao sozinho ficam com o cu na mao mais deus e justo um dia deus cobra deles	-1
UgwgKtvOnMTV-yg6ja54AaABAg	mas ali eh so mulher de vagabundo numa comunidade desse tamanho a policia sera esculhambada se os moradores assim quisessem	-1
Ugxr6ZNBq9AqB1sgggp4AaABAg.9Jjt8dhSHtT9KLmpj8a9t7	ele morreu porque quis e porque os outros policiais erram     era so matar o individuo  antes	-1
UgyxJA2UPzR_f_9_L9l4AaABAg	policiais fracos	-1
Ugx3kKXlqntPABK7v4x4AaABAg	a policia treina anos  troca tiro com bandidos ladrao de banco ladrao q porta fuzil 50 e nao morre ai vem um doente mental e consegue matar o policial  puts a policia brasileira so sabe agir de forma truculenta se for para conter situacao desse tipo a policia nao tem qualquer preparamento	-1
UgxR3l-Wr7gAkXB9aqR4AaABAg	cuidado ao comemorarem a morte de semelhantes vocetrabalhadorpode ser confundidoestapeado na carae morto  por algum policial  sedento por justica  nao se esquecam de pessoas que nada deviam e estranhamente foram abordadas  e mortas pela  confiavel e honrada policia  alguns inclusive que nunca tiveram passagens pela policia  embora passagens pela policia nao significa que alguem nao possa mudar os rumos da propria vida 	-1
UgykI0wDuV0yY4PhvAd4AaABAg	porra nenhum treinamento eles fizeram pra esse tipo de situacao mesmo que nao saiba lutar puxava uma pistola e atirava na perna desse vagabundo pelo menos	-1
Ugzrd1nfyv_z88KxB2V4AaABAg	sao estes policiais que dao seguranca a sociedade despreparados desse jeito nao dao seguranca nem a eles mesmo	-1
Ugwh-Zod4y2otMmNh_14AaABAg.9K8xY0O4md59KGONv7ypq3	oliveira   errado se tiver algo que prove desequilibrio mental desse cara o estado vai pagar uma indenizacao e o policial sofrera consequencias voce acha que parar alguem em surto e atirando com bala de borracha faltou competencia p imobilozar faltou preparo agora se for aquela desculpa de sempre que e doido so p se dar bemai ja e outra historia	-1
Ugw2TDbGFKUckT54EKB4AaABAg	infelizmente  o brasil ainda sofre com o abuso de autoridade e falta de preparo da  policia  dever ter leis para punir policia que cometem crimes 	-1
UgzKKlbes4Ej81KCTSx4AaABAg	ate um mongoloide conseguiria reagir de maneira mais adequada que esses policiais que deixaram esse louco ir pra cima do policial desse jeito pelo amor de deus	-1
UgzKCDjQSys5nlgoSLR4AaABAg	esperaram muito pra reagir	-1
UgxmhdgzXbXltOvtm_94AaABAg	isso e uma prova real de que a policia brasileira e despreparada	-1
UgzFbBx9wkraT9KA3iF4AaABAg	morra pm	-1
UgzQKd7VFpXUidCaGuR4AaABAg	demoram a agir por falta d competencia dos colegas de trabalho ele morreu	-1
Ugz1UpDBmnBG1U_T1454AaABAg	em vez de uma morte foram duas	-1
Ugyf-mdwJ_j_fpH_wXt4AaABAg	isso mostra o quao patetico e a defesa corpo a corpo dos policiais br sem arma sao inuteiscom todo respeito e claro antes de formarem policiaisdeveriam pelo menos saber alguns movimentos de defesa pessoal pra evitar esse tipo de situacao o cara estava cheio d  aberturasseria facil passar o rodo ou dar uma bencao no peito do caraenfim edit sou policial militar e boxeador profissional e outrase fosse nos euao doente vindo com uma barra de ferro pra cima do policiallevaria um tiro na jaca na msm hora mas nesse paise isso ai	-1
UgwOD-fEuaSmYhmqpvt4AaABAg	tres policiais e ainda deixou o companheiro tomar na cara para morrer  caralho senta o aco nessa desgraca  perderam um policial atoa	-1
Ugz6psK3DOE_cf5fO6p4AaABAg	esse policial foi muito amador sem malicia  policial tem que ter sangue no olho  tinha dado pra reagir  mais o medo matou ele 	-1
